price_aprox_usd,surface_covered_in_m2,lat,lon,borough
61537.81,52.0,19.392349,-99.07093,Iztacalco
170372.28,74.0,19.394073,-99.153915,Benito Juárez
89430.16,90.0,19.368553,-99.178235,Benito Juárez
152790.8,100.0,19.414261,-99.104118,Venustiano Carranza
86383.21,121.0,19.2990233,-99.0436467,Tláhuac
161347.08,95.0,19.399795,-99.167793,Benito Juárez
148407.44,55.0,23.634501,-102.552788,Cuauhtémoc
148094.96,120.0,19.335033,-99.200347,Álvaro Obregón
97224.15,80.0,19.397901,-99.16603,Benito Juárez
332662.45,120.0,19.405298,-99.164986,Cuauhtémoc
69019.29,65.0,19.386033,-99.18296,Benito Juárez
43308.28,95.0,,,Iztapalapa
135639.93,64.0,19.39365,-99.14769,Benito Juárez
86669.26,76.0,19.363518,-99.231941,Álvaro Obregón
163366.83,78.0,,,Benito Juárez
159411.19,82.0,19.287598,-99.14769,Tlalpan
50064.02,70.0,19.474655,-99.189277,Azcapotzalco
28134.58,69.0,19.44447,-99.09747,Venustiano Carranza
44363.96,80.0,19.35697,-99.23214,Álvaro Obregón
45046.5,90.0,19.440749,-99.141649,Cuauhtémoc
41680.27,69.0,19.449997,-99.18117,Miguel Hidalgo
94173.07,65.0,,,Miguel Hidalgo
76922.26,90.0,19.305561,-99.171219,Coyoacán
123813.23,53.0,19.331932,-99.246689,Álvaro Obregón
38735.1,60.0,19.509401,-99.203751,Azcapotzalco
34201.63,55.0,19.2572314,-99.1029664,Xochimilco
36029.65,52.0,19.415799,-99.06915,Iztacalco
65715.62,55.0,,,Miguel Hidalgo
156426.17,91.0,19.341894,-99.224525,Álvaro Obregón
64503.54,57.0,19.366738,-99.14554,Benito Juárez
206531.01,120.0,19.379495,-99.153411,Benito Juárez
153867.34,90.0,19.379393,-99.166738,Benito Juárez
310923.97,110.0,19.360447,-99.279974,Cuajimalpa de Morelos
71811.67,73.0,19.321737,-99.108564,Coyoacán
54793.94,60.0,,,Coyoacán
344510.97,121.0,19.394358,-99.177444,Benito Juárez
26343.24,66.0,19.302588,-99.048903,Tláhuac
40057.16,54.0,19.456151,-99.191144,Miguel Hidalgo
56690.65,76.0,19.428767,-99.1459,Cuauhtémoc
124400.69,53.0,19.339581,-99.197517,Álvaro Obregón
155917.74,52.0,19.405298,-99.164986,Cuauhtémoc
139619.18,87.0,23.634501,-102.552788,Benito Juárez
57968.87,72.0,19.4514501,-99.1428227,Cuauhtémoc
20547.72,65.0,19.315626,-99.10273,Coyoacán
166489.28,65.0,19.380937,-99.179545,Benito Juárez
35718.48,65.0,19.339707,-99.131065,Coyoacán
155757.89,92.0,19.429069,-99.152541,Cuauhtémoc
140620.22,105.0,19.402876,-99.147346,Benito Juárez
78660.92,60.0,19.36839,-99.293322,Cuajimalpa de Morelos
164917.65,115.0,19.355751,-99.299347,Cuajimalpa de Morelos
175551.36,74.0,,,Benito Juárez
49309.28,50.0,19.418702,-99.068102,Iztacalco
40645.77,72.0,19.2790911,-99.2114234,Tlalpan
331503.35,88.0,,,Cuajimalpa de Morelos
18440.26,56.0,19.380525,-99.120328,Iztapalapa
36933.22,60.0,19.307417,-99.125191,Coyoacán
192305.66,85.0,,,Benito Juárez
105397.95,105.0,19.380747,-99.155304,Benito Juárez
71670.61,84.0,19.391834,-99.188695,Benito Juárez
53225.96,96.0,19.391557,-99.180726,Benito Juárez
192305.66,85.0,,,Benito Juárez
142287.24,123.0,19.2738726,-99.2155215,Tlalpan
33200.35,55.0,19.415163,-99.143593,Cuauhtémoc
34193.52,55.0,19.2572314,-99.1029664,Xochimilco
342462.14,103.0,19.443178,-99.20237,Miguel Hidalgo
95151.78,90.0,19.344535,-99.123179,Coyoacán
44151.27,60.0,19.382649,-99.143384,Benito Juárez
209692.2,108.0,19.390031,-99.174182,Benito Juárez
90093.88,80.0,19.377171,-99.188503,Benito Juárez
141510.62,103.0,,,Tlalpan
21343.71,50.0,19.446313,-99.14006,Cuauhtémoc
33118.72,60.0,19.403155,-99.074139,Iztacalco
137632.9,65.0,19.39365,-99.14769,Benito Juárez
77975.99,60.0,,,Venustiano Carranza
151858.25,97.0,19.341894,-99.224525,Álvaro Obregón
129655.0,98.0,19.469769,-99.157379,Azcapotzalco
168122.56,63.0,19.394358,-99.177444,Benito Juárez
23529.78,50.0,,,Iztapalapa
168849.64,74.0,19.39365,-99.14769,Benito Juárez
148607.06,60.0,19.3736979,-99.1933122,Álvaro Obregón
39883.66,55.0,19.376536,-99.136148,Benito Juárez
54267.07,54.0,19.462355,-99.193313,Miguel Hidalgo
158059.45,95.0,19.376541,-99.180214,Benito Juárez
115910.26,80.0,19.387209,-99.222038,Álvaro Obregón
68070.93,70.0,19.400731,-99.125466,Iztacalco
200208.63,73.0,19.400012,-99.148596,Benito Juárez
30189.35,61.0,19.361122,-99.092485,Iztapalapa
105372.96,50.0,19.370729,-99.16226,Benito Juárez
46364.1,70.0,19.39617,-99.13791,Benito Juárez
33192.48,50.0,19.415142,-99.146848,Cuauhtémoc
112046.55,112.0,19.431629,-99.162762,Cuauhtémoc
42676.05,60.0,19.449392,-99.138544,Cuauhtémoc
71126.75,59.0,19.506042,-99.153915,Gustavo A. Madero
91411.04,107.0,19.39868,-99.132459,Benito Juárez
77975.99,65.0,19.376456,-99.145563,Benito Juárez
28977.56,65.0,19.486385,-99.181492,Azcapotzalco
43202.91,50.0,19.410307,-99.065399,Iztacalco
91411.04,107.0,19.396593,-99.133163,Benito Juárez
269612.54,120.0,19.336925,-99.239043,Álvaro Obregón
54806.93,58.0,19.394412,-99.081373,Iztacalco
68650.48,100.0,,,Benito Juárez
90161.53,70.0,19.436404,-99.173617,Miguel Hidalgo
117315.25,80.0,19.373281,-99.160485,Benito Juárez
97996.85,62.0,19.3645488287,-99.1439529508,Benito Juárez
211702.33,81.0,19.39818,-99.1532159,Benito Juárez
28076.1,50.0,19.413523,-99.096141,Venustiano Carranza
156958.3,96.0,19.341894,-99.224525,Álvaro Obregón
142253.5,80.0,19.381729,-99.164986,Benito Juárez
103502.59,68.0,23.634501,-102.552788,Benito Juárez
42475.37,65.0,19.474655,-99.189277,Azcapotzalco
177695.7,83.0,19.298168,-99.113106,Tlalpan
92223.21,86.0,19.3996886,-99.1885208,Miguel Hidalgo
210745.93,100.0,23.634501,-102.552788,Miguel Hidalgo
29962.59,75.0,19.458968,-99.152898,Azcapotzalco
255529.44,122.0,19.390846,-99.171944,Benito Juárez
148049.01,64.0,19.39365,-99.14769,Benito Juárez
46943.65,80.0,19.359897,-99.18956,Álvaro Obregón
202316.09,85.0,19.41498,-99.177444,Cuauhtémoc
216014.58,73.0,19.391965,-99.177308,Benito Juárez
57955.13,65.0,19.378486,-99.197671,Álvaro Obregón
368805.38,110.0,19.411381,-99.174222,Cuauhtémoc
39573.87,75.0,19.496071,-99.204255,Azcapotzalco
130110.16,90.0,19.391819,-99.188639,Benito Juárez
120680.66,120.0,19.367931,-99.170262,Benito Juárez
44783.51,60.0,19.477389,-99.150971,Azcapotzalco
112402.96,85.0,19.499434,-99.111916,Gustavo A. Madero
194939.99,120.0,19.380943,-99.152453,Benito Juárez
69019.29,75.0,19.39579,-99.181612,Benito Juárez
105372.96,84.0,19.39365,-99.14769,Benito Juárez
60326.02,80.0,19.391122,-99.112862,Iztacalco
25893.82,54.0,19.3217152,-99.2645126,Iztapalapa
139917.38,59.0,,,Coyoacán
116279.06,62.0,19.374473,-99.142868,Benito Juárez
94835.67,60.0,19.373239,-99.145287,Benito Juárez
268764.29,101.0,19.39365,-99.14769,Benito Juárez
75107.74,70.0,19.375412,-99.144234,Benito Juárez
40568.59,95.0,19.41569,-99.124028,Venustiano Carranza
73761.07,68.0,19.4157721,-99.107331,Venustiano Carranza
67480.84,80.0,19.281074,-99.171927,Tlalpan
150830.86,78.0,23.634501,-102.552788,Benito Juárez
65478.76,70.0,,,Gustavo A. Madero
221283.23,61.0,19.4380266,-99.1885632,Miguel Hidalgo
25869.06,69.0,19.45178,-99.15709,Cuauhtémoc
62170.05,66.0,19.235012,-99.115806,Tlalpan
45837.24,80.0,19.480501,-99.178139,Azcapotzalco
40979.02,59.0,19.330307,-99.115869,Coyoacán
180187.77,80.0,19.41498,-99.177444,Cuauhtémoc
155425.12,90.0,19.43805,-99.186748,Miguel Hidalgo
107721.28,50.0,19.399165,-99.179841,Miguel Hidalgo
48208.13,65.0,19.487416,-99.118006,Gustavo A. Madero
39567.54,59.0,19.456595,-99.20456,Miguel Hidalgo
168849.64,74.0,19.394073,-99.153915,Benito Juárez
26985.12,70.0,19.41084,-99.120408,Venustiano Carranza
203896.69,87.0,19.400004,-99.16735,Benito Juárez
38812.34,85.0,19.465431,-99.18405,Azcapotzalco
46023.75,75.0,19.441291,-99.131038,Cuauhtémoc
153844.53,95.0,19.43557,-99.207662,Miguel Hidalgo
180187.77,110.0,19.365686,-99.263209,Álvaro Obregón
75107.69,60.0,19.377383,-99.144978,Benito Juárez
146154.51,61.0,19.41501,-99.175174,Cuauhtémoc
253822.4,118.0,23.634501,-102.552788,Benito Juárez
99735.51,98.0,19.418578,-99.17134,Cuauhtémoc
42676.05,70.0,19.449392,-99.138544,Cuauhtémoc
52405.5,70.0,19.457058,-99.190308,Miguel Hidalgo
138670.82,74.0,19.390062,-99.192293,Álvaro Obregón
79029.72,70.0,19.460046,-99.140495,Cuauhtémoc
93465.82,84.0,19.40012,-99.1532,Benito Juárez
59061.54,75.0,19.30618,-99.161962,Coyoacán
74762.12,50.0,19.308287,-99.146309,Coyoacán
220587.77,75.0,19.370933,-99.173043,Benito Juárez
93118.88,58.0,,,Gustavo A. Madero
210197.99,107.0,19.399187,-99.15,Benito Juárez
187081.37,100.0,19.3341864,-99.2309526,Álvaro Obregón
44161.44,51.0,,,Iztacalco
242357.82,120.0,,,Benito Juárez
46943.65,90.0,19.361111,-99.194061,Álvaro Obregón
84298.37,70.0,19.466822,-99.157379,Azcapotzalco
57968.87,58.0,19.3131683817,-99.1059279442,Coyoacán
222356.71,117.0,19.403334,-99.157755,Benito Juárez
55985.7,63.0,19.2990233,-99.0436467,Tláhuac
57968.87,61.0,19.478109,-99.21067,Azcapotzalco
48192.32,70.0,19.383446,-99.137643,Benito Juárez
129639.48,120.0,19.392172,-99.154625,Benito Juárez
41690.84,80.0,19.449997,-99.18117,Miguel Hidalgo
198243.96,98.0,19.3754459381,-99.1600441933,Benito Juárez
51118.0,89.0,19.499001,-99.093602,Gustavo A. Madero
197146.87,98.0,19.380937,-99.179545,Benito Juárez
46902.09,65.0,19.363542,-99.224084,Álvaro Obregón
32474.95,86.0,19.307417,-99.125191,Coyoacán
60589.45,72.0,19.390292,-99.062099,Iztacalco
94045.37,65.0,19.472155,-99.161186,Azcapotzalco
160693.77,92.0,19.394965,-99.181702,Benito Juárez
74762.12,50.0,19.308287,-99.146309,Coyoacán
39514.86,65.0,19.387651,-99.142257,Benito Juárez
55882.76,90.0,19.368942,-99.224435,Álvaro Obregón
43782.46,70.0,19.410079,-99.127004,Venustiano Carranza
28977.56,69.0,19.44365,-99.141269,Cuauhtémoc
33021.25,50.0,19.307773,-99.047427,Tláhuac
44699.21,64.0,19.459992,-99.153628,Cuauhtémoc
194376.24,88.0,19.331932,-99.246689,Álvaro Obregón
38092.32,58.0,19.315626,-99.10273,Coyoacán
124887.77,60.0,19.386545,-99.144006,Benito Juárez
158937.31,110.0,19.394358,-99.177444,Benito Juárez
44783.51,59.0,19.412168,-99.146187,Cuauhtémoc
30828.86,50.0,19.415783,-99.060391,Iztacalco
129655.0,98.0,19.469769,-99.157379,Azcapotzalco
127764.72,90.0,19.393431,-99.175782,Benito Juárez
141199.77,110.0,19.286619,-99.152534,Tlalpan
55636.92,65.0,19.323772,-99.116562,Coyoacán
67454.69,65.0,19.407278,-99.105548,Iztacalco
59008.86,72.0,19.377369,-99.198052,Álvaro Obregón
37291.22,80.0,,,Gustavo A. Madero
152369.31,83.0,19.33923,-99.218987,Álvaro Obregón
41131.07,65.0,19.496214,-99.115181,Gustavo A. Madero
289775.66,54.0,23.634501,-102.552788,Miguel Hidalgo
53158.13,60.0,19.380747,-99.155304,Benito Juárez
196784.01,83.0,,,Cuajimalpa de Morelos
128628.4,68.0,19.3733676,-99.1337252,Benito Juárez
255590.04,113.0,19.394073,-99.153915,Benito Juárez
29525.5,50.0,19.318779,-99.074635,Iztapalapa
46469.47,75.0,19.363542,-99.224084,Álvaro Obregón
171271.67,69.0,19.359630784,-99.1923460364,Álvaro Obregón
35107.0,71.0,19.2811295213,-99.187091589,Tlalpan
382434.9,122.0,19.4195256,-99.162549,Cuauhtémoc
76395.4,81.0,19.501987,-99.156485,Gustavo A. Madero
247626.47,102.0,19.403561,-99.156308,Benito Juárez
60062.59,70.0,19.371543,-99.141669,Benito Juárez
105372.96,50.0,19.381978,-99.156831,Benito Juárez
50831.91,60.0,19.400687,-99.09121,Iztacalco
152827.03,116.0,,,Coyoacán
59535.72,63.0,19.309208,-99.171906,Coyoacán
100104.31,91.0,19.4396545,-99.1467827,Cuauhtémoc
35643.05,70.0,19.469681,-99.086136,Gustavo A. Madero
284574.48,108.0,19.3947358173,-99.1708803177,Benito Juárez
212376.88,74.0,,,Benito Juárez
26586.63,56.0,,,Iztapalapa
279304.58,120.0,19.381729,-99.164986,Benito Juárez
222336.96,95.0,,,Cuauhtémoc
104846.1,110.0,19.430141,-99.172536,Cuauhtémoc
126447.56,80.0,,,Benito Juárez
72724.58,72.0,19.269939,-99.184021,Tlalpan
34246.21,50.0,19.328887,-99.070084,Iztapalapa
94835.67,110.0,19.39268,-99.166023,Benito Juárez
285824.17,96.0,19.41498,-99.177444,Cuauhtémoc
40922.64,66.0,19.408425,-99.160449,Cuauhtémoc
19757.43,111.0,19.380236,-99.139978,Coyoacán
156706.83,70.0,19.386821,-99.164805,Benito Juárez
106581.59,78.0,,,Miguel Hidalgo
217911.29,94.0,19.400004,-99.16735,Benito Juárez
49156.48,52.0,19.41031,-99.098527,Venustiano Carranza
339827.82,114.0,19.409095,-99.163216,Cuauhtémoc
105820.8,65.0,,,Benito Juárez
36362.29,62.0,19.425951,-99.061943,Venustiano Carranza
92345.7,64.0,19.3905245,-99.1797506,Benito Juárez
32876.36,54.0,19.317741,-99.119331,Coyoacán
27198.6,86.0,19.307417,-99.125191,Coyoacán
59061.54,90.0,19.307323,-99.181259,Coyoacán
90093.88,85.0,19.375299,-99.139692,Benito Juárez
106374.01,60.0,,,Benito Juárez
53225.96,96.0,19.391557,-99.180726,Benito Juárez
254484.2,91.0,19.3867842,-99.1771664,Benito Juárez
26975.47,66.0,19.435105,-99.085177,Venustiano Carranza
79556.59,60.0,19.368591,-99.136923,Benito Juárez
134756.21,73.0,19.364891,-99.148384,Benito Juárez
332662.45,120.0,19.405298,-99.164986,Cuauhtémoc
55320.8,65.0,19.380951,-99.13662,Benito Juárez
23740.88,62.0,19.4258822217,-99.060716629,Venustiano Carranza
73778.56,64.0,19.3465713713,-99.1256495565,Coyoacán
60958.26,55.0,19.446885,-99.199876,Miguel Hidalgo
39887.51,70.0,19.388253,-99.195503,Álvaro Obregón
119071.45,68.0,19.366315,-99.162803,Benito Juárez
39514.86,79.0,19.496204,-99.086136,Gustavo A. Madero
94673.92,116.0,19.395553,-99.18595,Benito Juárez
112678.84,80.0,19.381011,-99.182809,Benito Juárez
53158.18,80.0,19.395097,-99.150424,Benito Juárez
135278.27,65.0,19.2790911,-99.2114234,Tlalpan
72953.18,65.0,19.293561,-99.117034,Tlalpan
31611.89,65.0,19.454332,-99.200287,Miguel Hidalgo
225498.15,75.0,19.409095,-99.163216,Cuauhtémoc
53158.13,70.0,19.395097,-99.150424,Benito Juárez
55585.82,91.0,19.399831,-99.149236,Benito Juárez
86162.82,90.0,19.397983,-99.146696,Benito Juárez
64155.64,70.0,19.377369,-99.198052,Álvaro Obregón
86142.4,84.0,19.397983,-99.146696,Benito Juárez
42517.53,75.0,19.523798,-99.155941,Gustavo A. Madero
88513.29,64.0,19.348122,-99.125716,Coyoacán
79048.46,60.0,19.39912,-99.141464,Benito Juárez
105820.8,65.0,,,Benito Juárez
156706.83,70.0,19.386821,-99.164805,Benito Juárez
126447.56,110.0,19.309196,-99.219505,Tlalpan
60589.45,52.0,19.469681,-99.086136,Gustavo A. Madero
90093.88,80.0,19.375299,-99.139692,Benito Juárez
142253.5,87.0,19.367424,-99.185753,Benito Juárez
210745.93,105.0,19.362495,-99.157145,Benito Juárez
83244.64,55.0,19.439253,-99.163605,Azcapotzalco
38294.55,75.0,19.329109,-99.127632,Coyoacán
102763.0,70.0,19.3934821,-99.137825,Benito Juárez
289775.66,54.0,23.634501,-102.552788,Miguel Hidalgo
154624.55,92.0,19.270821,-99.152303,Tlalpan
118070.41,107.0,19.39868,-99.132459,Benito Juárez
40103.47,60.0,19.366632,-99.1979,Álvaro Obregón
115910.26,80.0,19.38512,-99.164668,Benito Juárez
94022.66,57.0,23.634501,-102.552788,Benito Juárez
67438.69,65.0,19.402752,-99.098587,Iztacalco
34054.07,105.0,19.3605334,-99.2267067,Álvaro Obregón
78422.77,53.0,19.410553,-99.133858,Cuauhtémoc
90093.88,70.0,19.391074,-99.165737,Benito Juárez
285824.17,96.0,19.41498,-99.177444,Cuauhtémoc
59535.72,60.0,19.333398,-99.239756,Álvaro Obregón
196784.01,83.0,,,Cuajimalpa de Morelos
60062.59,80.0,19.371567,-99.141776,Benito Juárez
240661.32,107.0,23.634501,-102.552788,Benito Juárez
97224.1,104.0,19.371132,-99.173156,Benito Juárez
58165.87,80.0,19.413758,-99.125533,Venustiano Carranza
79048.46,100.0,19.4547768607,-99.1398096085,Cuauhtémoc
35247.25,60.0,19.292928,-99.064868,Iztapalapa
32033.38,70.0,19.35282,-99.168727,Benito Juárez
110641.61,80.0,19.370501,-99.139389,Benito Juárez
225498.15,75.0,19.405298,-99.164986,Cuauhtémoc
59377.66,90.0,19.367365,-99.220381,Álvaro Obregón
40645.77,72.0,19.2790911,-99.2114234,Tlalpan
61881.11,65.0,19.352333,-99.121169,Coyoacán
40589.66,50.0,19.382019,-99.204821,Álvaro Obregón
65085.35,60.0,19.416195,-99.157971,Cuauhtémoc
85390.61,65.0,19.413992,-99.138695,Cuauhtémoc
22473.84,66.0,19.41275,-99.126007,Venustiano Carranza
82190.91,106.0,19.380375,-99.1491,Benito Juárez
125865.34,64.0,19.375412,-99.144234,Benito Juárez
168636.73,96.0,19.341894,-99.224525,Álvaro Obregón
37934.26,54.0,19.500817,-99.184177,Azcapotzalco
57733.9,60.0,19.376456,-99.145563,Benito Juárez
55074.92,65.0,19.399671,-99.09683,Iztacalco
118397.05,90.0,19.373281,-99.160485,Cuauhtémoc
180187.77,120.0,19.365766,-99.263112,Álvaro Obregón
66011.68,60.0,19.383446,-99.137643,Benito Juárez
52686.48,63.0,19.417363,-99.068463,Iztacalco
110641.61,60.0,19.36594,-99.163153,Benito Juárez
129282.09,67.0,23.634501,-102.552788,Cuauhtémoc
105372.96,60.0,19.403316,-99.145023,Cuauhtémoc
93255.07,69.0,19.472155,-99.161186,Azcapotzalco
239143.95,115.0,19.302526,-99.190195,Coyoacán
48218.66,70.0,19.487416,-99.118006,Gustavo A. Madero
65873.72,91.0,19.335027,-99.235501,Álvaro Obregón
45004.92,90.0,19.487517,-99.181718,Azcapotzalco
120125.18,75.0,19.367931,-99.170262,Benito Juárez
42676.05,70.0,19.449392,-99.138544,Cuauhtémoc
90936.87,56.0,19.444584,-99.174675,Miguel Hidalgo
41411.57,69.0,19.410055,-99.114487,Venustiano Carranza
156958.3,96.0,19.341894,-99.224525,Álvaro Obregón
78502.86,70.0,19.401819,-99.184615,Miguel Hidalgo
79443.7,107.0,19.385989,-99.186285,Benito Juárez
29377.98,65.0,19.453996,-99.195188,Miguel Hidalgo
54688.57,90.0,19.455664,-99.203056,Miguel Hidalgo
71126.75,70.0,19.474885,-99.188231,Azcapotzalco
48998.42,86.0,19.264168,-99.119228,Xochimilco
152135.52,61.0,19.4306069,-99.0949899,Venustiano Carranza
71126.75,70.0,19.474885,-99.188231,Azcapotzalco
82737.39,75.0,19.36269,-99.150565,Benito Juárez
142253.5,92.0,19.39912,-99.141464,Benito Juárez
72197.6,62.0,19.291345,-99.124312,Tlalpan
44277.72,85.0,19.354987,-99.061709,Iztapalapa
193497.15,56.0,19.39365,-99.14769,Benito Juárez
142253.5,80.0,19.381729,-99.164986,Benito Juárez
120125.18,128.0,19.39365,-99.14769,Benito Juárez
60589.45,52.0,19.469681,-99.086136,Gustavo A. Madero
47429.08,53.0,19.443592,-99.121407,Venustiano Carranza
221283.23,110.0,19.41498,-99.177444,Cuauhtémoc
178910.65,87.0,19.403014,-99.158422,Benito Juárez
231820.52,83.0,19.352219,-99.157096,Benito Juárez
75868.53,70.0,19.400623,-99.14173,Benito Juárez
104319.23,65.0,19.386852,-99.194748,Álvaro Obregón
62188.79,90.0,19.399108,-99.115621,Iztacalco
44783.51,50.0,19.317698,-99.061256,Iztapalapa
53489.46,74.0,19.321198,-99.103194,Coyoacán
50157.53,60.0,19.427607,-99.160835,Cuauhtémoc
42149.18,59.0,19.4557682512,-99.2047137022,Miguel Hidalgo
61305.99,70.0,19.402944,-99.199727,Miguel Hidalgo
202842.96,80.0,23.634501,-102.552788,Benito Juárez
19493.99,60.0,19.450028,-99.163061,Cuauhtémoc
287570.1,99.0,19.3867842,-99.1771664,Benito Juárez
167964.51,83.0,19.305561,-99.171219,Coyoacán
61116.32,55.0,19.480205,-99.17624,Azcapotzalco
166489.28,70.0,19.380937,-99.179545,Benito Juárez
161864.91,51.0,19.362511,-99.166374,Benito Juárez
94022.66,57.0,23.634501,-102.552788,Benito Juárez
102738.64,80.0,19.463009,-99.131106,Cuauhtémoc
97469.99,89.0,19.2742314,-99.2060262,Tlalpan
30031.29,62.0,19.302588,-99.048903,Tláhuac
52440.64,60.0,19.444975,-99.178773,Miguel Hidalgo
151052.14,81.0,23.634501,-102.552788,Benito Juárez
28268.03,80.0,,,Iztapalapa
55162.74,75.0,19.454332,-99.200287,Miguel Hidalgo
165962.42,88.0,19.372684,-99.183678,Benito Juárez
203555.81,101.0,19.381729,-99.164986,Benito Juárez
48998.42,55.0,19.328705,-99.164986,Coyoacán
129674.58,113.0,19.383364,-99.168089,Benito Juárez
53055.28,52.0,,,Miguel Hidalgo
197574.31,107.0,19.289253,-99.185478,Miguel Hidalgo
62170.05,80.0,19.436847,-99.140049,Cuauhtémoc
68492.42,50.0,19.287188,-99.170525,Tlalpan
86142.4,69.0,19.397983,-99.146696,Benito Juárez
46633.43,64.0,,,Iztacalco
29511.42,58.0,19.4828871,-99.1819451,Azcapotzalco
84298.37,114.0,19.367424,-99.200287,Álvaro Obregón
113275.94,58.0,19.3773693,-99.198052,Álvaro Obregón
222336.96,95.0,,,Cuauhtémoc
171798.66,88.0,19.3380106822,-99.2080364225,Álvaro Obregón
144624.39,80.0,19.469769,-99.157379,Azcapotzalco
158059.45,98.0,19.368475,-99.17952,Benito Juárez
35107.0,71.0,19.2811295216,-99.1870808601,Tlalpan
157569.94,79.0,19.392937,-99.263313,Cuajimalpa de Morelos
254378.56,118.0,19.381729,-99.164986,Benito Juárez
197052.01,116.0,,,Tlalpan
55320.8,57.0,19.492571,-99.143539,Gustavo A. Madero
23451.17,60.0,19.446313,-99.14006,Cuauhtémoc
39514.86,60.0,,,Benito Juárez
113275.94,115.0,19.376541,-99.180214,Benito Juárez
167461.54,97.0,19.341894,-99.224525,Álvaro Obregón
105037.35,60.0,19.348488,-99.225641,Álvaro Obregón
88513.29,60.0,23.634501,-102.552788,Benito Juárez
38092.32,65.0,19.445743,-99.174986,Miguel Hidalgo
34077.61,80.0,19.375374,-99.137657,Benito Juárez
147522.15,80.0,19.387245,-99.147388,Benito Juárez
45202.54,65.0,19.41031,-99.098527,Venustiano Carranza
192305.66,85.0,19.363076,-99.158852,Benito Juárez
83244.64,55.0,,,Azcapotzalco
140569.25,70.0,19.3794059,-99.1591446,Benito Juárez
70728.45,75.0,19.41263,-99.155464,Cuauhtémoc
90585.61,85.0,19.384808,-99.155339,Benito Juárez
53092.59,80.0,19.357803,-99.149583,Benito Juárez
86858.35,51.0,19.386852,-99.194748,Álvaro Obregón
58798.11,60.0,19.393817,-99.157049,Benito Juárez
94308.8,57.0,19.298168,-99.113106,Tlalpan
49589.73,60.0,19.384117,-99.205132,Álvaro Obregón
40937.39,60.0,19.346687,-99.011513,Iztapalapa
148049.01,64.0,19.39365,-99.14769,Benito Juárez
39251.43,50.0,19.305666,-99.051631,Tláhuac
113275.94,115.0,,,Benito Juárez
113302.8,62.0,23.634501,-102.552788,Benito Juárez
197574.31,107.0,19.293717,-99.165607,Tlalpan
104846.1,96.0,19.497877,-99.147344,Gustavo A. Madero
39883.66,60.0,19.376536,-99.136148,Benito Juárez
140558.71,61.0,19.364891,-99.148384,Benito Juárez
32182.11,70.0,19.474655,-99.189277,Azcapotzalco
160693.77,75.0,19.355751,-99.299347,Cuajimalpa de Morelos
123813.23,53.0,19.3319317,-99.2466874,Álvaro Obregón
93518.5,65.0,19.472155,-99.161186,Azcapotzalco
30577.28,60.0,19.359397,-99.060607,Iztapalapa
218648.9,60.0,19.426528,-99.196279,Miguel Hidalgo
225498.15,74.0,19.405298,-99.164986,Cuauhtémoc
86882.75,80.0,19.348122,-99.125716,Coyoacán
263432.41,97.0,19.417364,-99.159454,Cuauhtémoc
167421.83,97.0,19.341894,-99.224525,Álvaro Obregón
25822.49,50.0,,,Cuauhtémoc
47692.57,70.0,19.305233,-99.12269,Coyoacán
25868.48,65.0,19.45178,-99.15709,Cuauhtémoc
46943.65,75.0,19.306202,-99.235727,La Magdalena Contreras
93307.76,70.0,19.39177,-99.159996,Benito Juárez
43918.11,85.0,19.426948,-99.106956,Venustiano Carranza
139619.18,62.0,19.392937,-99.263313,Cuajimalpa de Morelos
18440.26,60.0,19.42257,-99.098104,Venustiano Carranza
27396.97,80.0,19.450342,-99.126058,Cuauhtémoc
25488.8,50.0,19.392349,-99.07093,Iztacalco
129282.09,67.0,23.634501,-102.552788,Cuauhtémoc
43267.12,71.0,,,Coyoacán
76764.2,50.0,19.418058,-99.131088,Cuauhtémoc
161826.53,81.0,19.365383,-99.16507,Benito Juárez
27930.45,60.0,19.305987,-99.051035,Tláhuac
40041.72,60.0,19.483441,-99.202335,Azcapotzalco
221072.21,86.0,19.383861,-99.17091,Benito Juárez
126236.81,97.0,19.271467,-99.146309,Tlalpan
120125.18,90.0,19.399815,-99.150806,Benito Juárez
204581.61,109.0,19.403014,-99.158422,Benito Juárez
97469.99,60.0,19.329553,-99.139745,Coyoacán
48197.59,70.0,23.634501,-102.552788,Coyoacán
313558.92,112.0,19.4311394,-99.1649031,Cuauhtémoc
166528.77,80.0,19.394358,-99.177444,Benito Juárez
96679.69,60.0,19.364891,-99.148384,Benito Juárez
106374.01,62.0,,,Benito Juárez
52079.76,70.0,19.461871,-99.129227,Cuauhtémoc
247626.47,80.0,19.443178,-99.20237,Miguel Hidalgo
79029.72,80.0,19.370046,-99.146155,Benito Juárez
44048.85,60.0,19.410215,-99.14595,Cuauhtémoc
240661.32,107.0,,,Benito Juárez
123813.23,100.0,19.387245,-99.147388,Benito Juárez
194939.99,95.0,19.41498,-99.177444,Cuauhtémoc
53213.34,96.0,19.389044,-99.179657,Benito Juárez
150192.08,108.0,19.310879,-99.138695,Coyoacán
59535.72,70.0,19.336455,-99.149511,Coyoacán
152790.8,74.0,19.32572,-99.140352,Coyoacán
113275.94,68.0,19.464134,-99.155707,Azcapotzalco
22976.89,60.0,19.281164,-99.20237,Tlalpan
27081.01,65.0,19.455139,-99.12884,Venustiano Carranza
40451.05,80.0,19.401357,-99.142208,Benito Juárez
